season,week,game_date,team,place,qtr1,qtr2,qtr3,qtr4,ot,spread_line,total_line,half,full
2018,10,2018-11-11,ATL,away,0,10,0,6,,-5.5,49.5,10,16
2018,10,2018-11-11,CLE,home,7,7,14,0,,-5.5,49.5,14,28
2018,10,2018-11-11,BUF,away,14,17,7,3,,6.5,38.0,31,41
2018,10,2018-11-11,NYJ,home,0,3,7,0,,6.5,38.0,3,10
2018,10,2018-11-11,DAL,away,3,10,0,14,,7.5,45.5,13,27
2018,10,2018-11-11,PHI,home,0,3,10,7,,7.5,45.5,3,20
2018,10,2018-11-11,DET,away,0,7,3,12,,7.5,44.5,7,22
2018,10,2018-11-11,CHI,home,13,13,8,0,,7.5,44.5,26,34
2018,10,2018-11-11,JAX,away,7,9,7,3,,3.0,48.0,16,26
2018,10,2018-11-11,IND,home,14,15,0,0,,3.0,48.0,29,29
2018,10,2018-11-11,LAC,away,0,10,7,3,,-10.5,50.0,10,20
2018,10,2018-11-11,LV,home,3,0,0,3,,-10.5,50.0,3,6
2018,10,2018-11-11,MIA,away,3,6,3,0,,13.0,48.5,9,12
2018,10,2018-11-11,GB,home,7,7,14,3,,13.0,48.5,14,31
2018,10,2018-11-11,NE,away,3,7,0,0,,-6.0,47.0,10,10
2018,10,2018-11-11,TEN,home,17,7,3,7,,-6.0,47.0,24,34
2018,10,2018-11-11,NO,away,7,28,10,6,,-5.5,53.0,35,51
2018,10,2018-11-11,CIN,home,7,0,0,7,,-5.5,53.0,7,14
2018,10,2018-11-11,SEA,away,14,0,7,10,,10.0,51.0,14,31
2018,10,2018-11-11,LA,home,7,10,3,16,,10.0,51.0,17,36
2018,10,2018-11-11,WAS,away,3,3,0,10,,3.5,51.0,6,16
2018,10,2018-11-11,TB,home,0,3,0,0,,3.5,51.0,3,3
2018,10,2018-11-12,NYG,away,7,3,10,7,,3.0,45.0,10,27
2018,10,2018-11-12,SF,home,3,10,7,3,,3.0,45.0,13,23
2018,11,2018-11-15,GB,away,14,7,0,3,,3.0,49.0,21,24
2018,11,2018-11-15,SEA,home,3,14,0,10,,3.0,49.0,17,27
2018,11,2018-11-18,CAR,away,7,0,0,12,,-4.0,48.0,7,19
2018,11,2018-11-18,DET,home,7,3,3,7,,-4.0,48.0,10,20
2018,11,2018-11-18,CIN,away,0,7,14,0,,6.5,44.0,7,21
2018,11,2018-11-18,BAL,home,7,6,8,3,,6.5,44.0,13,24
2018,11,2018-11-18,DAL,away,3,0,3,16,,3.5,50.0,3,22
2018,11,2018-11-18,ATL,home,0,6,3,10,,3.5,50.0,6,19
2018,11,2018-11-18,DEN,away,0,7,7,9,,7.5,47.0,7,23
2018,11,2018-11-18,LAC,home,6,7,6,3,,7.5,47.0,13,22
2018,11,2018-11-18,HOU,away,10,7,3,3,,-3.0,40.5,17,23
2018,11,2018-11-18,WAS,home,0,7,7,7,,-3.0,40.5,7,21
2018,11,2018-11-18,MIN,away,0,0,3,17,,2.5,44.0,0,20
2018,11,2018-11-18,CHI,home,3,11,0,11,,2.5,44.0,14,25
2018,11,2018-11-18,LV,away,7,7,6,3,,4.5,41.0,14,23
2018,11,2018-11-18,ARI,home,14,0,0,7,,4.5,41.0,14,21
2018,11,2018-11-18,PHI,away,0,7,0,0,,7.0,56.5,7,7
2018,11,2018-11-18,NO,home,10,14,14,10,,7.0,56.5,24,48
2018,11,2018-11-18,PIT,away,0,0,6,14,,-4.0,47.0,0,20
2018,11,2018-11-18,JAX,home,0,9,7,0,,-4.0,47.0,9,16
2018,11,2018-11-18,TB,away,0,7,7,21,,3.0,54.5,7,35
2018,11,2018-11-18,NYG,home,7,7,10,14,,3.0,54.5,14,38
2018,11,2018-11-18,TEN,away,0,3,0,7,,2.0,50.0,3,10
2018,11,2018-11-18,IND,home,7,17,7,7,,2.0,50.0,24,38
2018,11,2018-11-19,KC,away,7,16,7,21,,3.0,63.5,23,51
2018,11,2018-11-19,LA,home,13,10,17,14,,3.0,63.5,23,54
2018,12,2018-11-22,ATL,away,3,0,7,7,,11.5,61.0,3,17
2018,12,2018-11-22,NO,home,7,10,7,7,,11.5,61.0,17,31
2018,12,2018-11-22,CHI,away,0,9,0,14,,-3.0,43.0,9,23
2018,12,2018-11-22,DET,home,0,7,6,3,,-3.0,43.0,7,16
2018,12,2018-11-22,WAS,away,0,7,6,10,,7.0,40.0,7,23
2018,12,2018-11-22,DAL,home,7,3,14,7,,7.0,40.0,10,31
2018,12,2018-11-25,ARI,away,10,0,0,0,,14.0,43.5,10,10
2018,12,2018-11-25,LAC,home,0,28,14,3,,14.0,43.5,28,45
2018,12,2018-11-25,CLE,away,14,14,7,0,,-1.0,46.5,28,35
2018,12,2018-11-25,CIN,home,0,7,7,6,,-1.0,46.5,7,20
2018,12,2018-11-25,GB,away,7,7,0,3,,4.0,48.5,14,17
2018,12,2018-11-25,MIN,home,7,7,10,0,,4.0,48.5,14,24
2018,12,2018-11-25,JAX,away,0,14,0,7,,-3.0,36.5,14,21
2018,12,2018-11-25,BUF,home,14,0,0,10,,-3.0,36.5,14,24
2018,12,2018-11-25,MIA,away,7,7,3,7,,9.0,52.5,14,24
2018,12,2018-11-25,IND,home,7,7,0,13,,9.0,52.5,14,27
2018,12,2018-11-25,NE,away,7,3,10,7,,-13.0,46.5,10,27
2018,12,2018-11-25,NYJ,home,7,3,3,0,,-13.0,46.5,10,13
2018,12,2018-11-25,NYG,away,9,10,0,3,,4.5,49.0,19,22
2018,12,2018-11-25,PHI,home,0,11,3,11,,4.5,49.0,11,25
2018,12,2018-11-25,LV,away,7,3,7,0,,13.0,42.0,10,17
2018,12,2018-11-25,BAL,home,3,10,7,14,,13.0,42.0,13,34
2018,12,2018-11-25,PIT,away,0,10,7,0,,-3.0,47.5,10,17
2018,12,2018-11-25,DEN,home,3,7,7,7,,-3.0,47.5,10,24
2018,12,2018-11-25,SEA,away,0,10,7,13,,3.0,46.5,10,30
2018,12,2018-11-25,CAR,home,3,10,7,7,,3.0,46.5,13,27
2018,12,2018-11-25,SF,away,0,6,3,0,,1.5,54.5,6,9
2018,12,2018-11-25,TB,home,7,6,7,7,,1.5,54.5,13,27
2018,12,2018-11-26,TEN,away,10,0,7,0,,3.5,42.5,10,17
2018,12,2018-11-26,HOU,home,7,17,3,7,,3.5,42.5,24,34
2018,13,2018-11-29,NO,away,0,0,10,0,,-7.0,51.5,0,10
2018,13,2018-11-29,DAL,home,10,3,0,0,,-7.0,51.5,13,13
2018,13,2018-12-02,ARI,away,0,7,10,3,,13.5,41.0,7,20
2018,13,2018-12-02,GB,home,0,10,0,7,,13.5,41.0,10,17
2018,13,2018-12-02,BAL,away,7,3,6,10,,2.5,46.5,10,26
2018,13,2018-12-02,ATL,home,3,7,0,6,,2.5,46.5,10,16
2018,13,2018-12-02,BUF,away,0,6,3,8,,3.5,40.0,6,17
2018,13,2018-12-02,MIA,home,7,7,0,7,,3.5,40.0,14,21
2018,13,2018-12-02,CAR,away,7,0,10,0,,-3.5,52.0,7,17
2018,13,2018-12-02,TB,home,10,7,7,0,,-3.5,52.0,17,24
2018,13,2018-12-02,CHI,away,7,7,0,13,0,-3.5,44.0,14,27
2018,13,2018-12-02,NYG,home,7,3,14,3,3,-3.5,44.0,10,30
2018,13,2018-12-02,CLE,away,0,0,7,6,,5.0,47.5,0,13
2018,13,2018-12-02,HOU,home,10,13,3,3,,5.0,47.5,23,29
2018,13,2018-12-02,DEN,away,0,7,14,3,,-3.5,45.0,7,24
2018,13,2018-12-02,CIN,home,0,3,7,0,,-3.5,45.0,3,10
2018,13,2018-12-02,IND,away,0,0,0,0,,-4.0,45.5,0,0
2018,13,2018-12-02,JAX,home,0,3,0,3,,-4.0,45.5,3,6
2018,13,2018-12-02,KC,away,10,9,14,7,,-14.0,53.5,19,40
2018,13,2018-12-02,LV,home,0,7,9,17,,-14.0,53.5,7,33
2018,13,2018-12-02,LAC,away,7,0,8,18,,3.5,53.5,7,33
2018,13,2018-12-02,PIT,home,13,10,0,7,,3.5,53.5,23,30
2018,13,2018-12-02,LA,away,3,10,3,14,,-10.5,54.0,13,30
2018,13,2018-12-02,DET,home,0,3,10,3,,-10.5,54.0,3,16
2018,13,2018-12-02,MIN,away,0,7,3,0,,6.0,50.0,7,10
2018,13,2018-12-02,NE,home,7,3,7,7,,6.0,50.0,10,24
2018,13,2018-12-02,NYJ,away,10,6,6,0,,10.5,40.5,16,22
2018,13,2018-12-02,TEN,home,0,6,7,13,,10.5,40.5,6,26
2018,13,2018-12-02,SF,away,0,3,7,6,,10.0,45.5,3,16
2018,13,2018-12-02,SEA,home,6,14,7,16,,10.0,45.5,20,43
2018,13,2018-12-03,WAS,away,0,13,0,0,,5.5,45.0,13,13
2018,13,2018-12-03,PHI,home,7,7,0,14,,5.5,45.0,14,28
2018,14,2018-12-06,JAX,away,2,0,7,0,,5.5,36.5,2,9
2018,14,2018-12-06,TEN,home,7,9,14,0,,5.5,36.5,16,30
2018,14,2018-12-09,ATL,away,7,0,0,13,,4.0,51.0,7,20
2018,14,2018-12-09,GB,home,7,13,14,0,,4.0,51.0,20,34
2018,14,2018-12-09,BAL,away,0,10,7,7,0,6.5,49.0,10,24
2018,14,2018-12-09,KC,home,7,10,0,7,3,6.5,49.0,17,27
2018,14,2018-12-09,CAR,away,7,10,3,0,,-1.0,48.0,17,20
2018,14,2018-12-09,CLE,home,7,10,0,9,,-1.0,48.0,17,26
2018,14,2018-12-09,CIN,away,3,9,0,9,,17.0,48.5,12,21
2018,14,2018-12-09,LAC,home,7,10,3,6,,17.0,48.5,17,26
2018,14,2018-12-09,DEN,away,0,0,7,7,,-3.0,45.5,0,14
2018,14,2018-12-09,SF,home,3,17,0,0,,-3.0,45.5,20,20
2018,14,2018-12-09,DET,away,0,3,7,7,,-2.5,40.0,3,17
2018,14,2018-12-09,ARI,home,0,0,0,3,,-2.5,40.0,0,3
2018,14,2018-12-09,IND,away,0,17,7,0,,4.0,49.5,17,24
2018,14,2018-12-09,HOU,home,7,0,7,7,,4.0,49.5,7,21
2018,14,2018-12-09,LA,away,3,3,0,0,,-3.0,50.5,6,6
2018,14,2018-12-09,CHI,home,3,3,9,0,,-3.0,50.5,6,15
2018,14,2018-12-09,NE,away,6,21,0,6,,-8.5,49.5,27,33
2018,14,2018-12-09,MIA,home,7,14,7,6,,-8.5,49.5,21,34
2018,14,2018-12-09,NO,away,0,3,8,17,,-8.5,55.0,3,28
2018,14,2018-12-09,TB,home,7,7,0,0,,-8.5,55.0,14,14
2018,14,2018-12-09,NYG,away,7,27,6,0,,-3.0,40.5,34,40
2018,14,2018-12-09,WAS,home,0,0,0,16,,-3.0,40.5,0,16
2018,14,2018-12-09,NYJ,away,3,10,0,14,,4.5,37.0,13,27
2018,14,2018-12-09,BUF,home,14,3,3,3,,4.5,37.0,17,23
2018,14,2018-12-09,PHI,away,0,0,6,17,0,3.5,46.0,0,23
2018,14,2018-12-09,DAL,home,3,3,3,14,6,3.5,46.0,6,29
2018,14,2018-12-09,PIT,away,0,14,0,7,,-10.5,51.0,14,21
2018,14,2018-12-09,LV,home,7,3,0,14,,-10.5,51.0,10,24
2018,14,2018-12-10,MIN,away,0,0,0,7,,3.0,45.5,0,7
2018,14,2018-12-10,SEA,home,0,3,0,18,,3.0,45.5,3,21
2018,15,2018-12-13,LAC,away,0,7,7,15,,3.5,54.0,7,29
2018,15,2018-12-13,KC,home,14,0,7,7,,3.5,54.0,14,28
2018,15,2018-12-15,CLE,away,7,3,0,7,,1.0,47.0,10,17
2018,15,2018-12-15,DEN,home,7,3,3,3,,1.0,47.0,10,16
2018,15,2018-12-15,HOU,away,3,13,0,13,,-7.0,44.0,16,29
2018,15,2018-12-15,NYJ,home,3,6,6,7,,-7.0,44.0,9,22
2018,15,2018-12-16,ARI,away,7,0,0,7,,10.0,43.5,7,14
2018,15,2018-12-16,ATL,home,10,16,7,7,,10.0,43.5,26,40
2018,15,2018-12-16,DAL,away,0,0,0,0,,3.0,47.0,0,0
2018,15,2018-12-16,IND,home,7,3,10,3,,3.0,47.0,10,23
2018,15,2018-12-16,DET,away,0,13,0,0,,2.5,40.0,13,13
2018,15,2018-12-16,BUF,home,0,7,0,7,,2.5,40.0,7,14
2018,15,2018-12-16,GB,away,0,3,11,3,,6.0,46.5,3,17
2018,15,2018-12-16,CHI,home,7,7,0,10,,6.0,46.5,14,24
2018,15,2018-12-16,MIA,away,0,10,7,0,,7.5,45.0,10,17
2018,15,2018-12-16,MIN,home,21,0,3,17,,7.5,45.0,21,41
2018,15,2018-12-16,NE,away,7,0,3,0,,-2.5,55.0,7,10
2018,15,2018-12-16,PIT,home,7,7,0,3,,-2.5,55.0,14,17
2018,15,2018-12-16,LV,away,0,7,6,3,,3.0,46.0,7,16
2018,15,2018-12-16,CIN,home,7,13,0,10,,3.0,46.0,20,30
2018,15,2018-12-16,PHI,away,3,10,17,0,,13.5,52.5,13,30
2018,15,2018-12-16,LA,home,7,6,0,10,,13.5,52.5,13,23
2018,15,2018-12-16,SEA,away,6,7,0,10,0,-3.5,44.0,13,23
2018,15,2018-12-16,SF,home,7,10,3,3,3,-3.5,44.0,17,26
2018,15,2018-12-16,TB,away,0,9,3,0,,8.5,44.5,9,12
2018,15,2018-12-16,BAL,home,0,10,7,3,,8.5,44.5,10,20
2018,15,2018-12-16,TEN,away,7,0,7,3,,-2.5,42.0,7,17
2018,15,2018-12-16,NYG,home,0,0,0,0,,-2.5,42.0,0,0
2018,15,2018-12-16,WAS,away,3,0,3,10,,7.5,36.0,3,16
2018,15,2018-12-16,JAX,home,0,10,0,3,,7.5,36.0,10,13
2018,15,2018-12-17,NO,away,3,3,0,6,,-6.0,50.5,6,12
2018,15,2018-12-17,CAR,home,7,0,0,2,,-6.0,50.5,7,9
2018,16,2018-12-22,BAL,away,3,3,10,6,,4.0,42.5,6,22
2018,16,2018-12-22,LAC,home,0,3,7,0,,4.0,42.5,3,10
2018,16,2018-12-22,WAS,away,3,7,3,3,,12.5,38.0,10,16
2018,16,2018-12-22,TEN,home,6,3,0,16,,12.5,38.0,9,25
2018,16,2018-12-23,ATL,away,7,3,14,0,,-2.5,46.5,10,24
2018,16,2018-12-23,CAR,home,7,3,0,0,,-2.5,46.5,10,10
2018,16,2018-12-23,BUF,away,0,0,6,6,,14.0,46.0,0,12
2018,16,2018-12-23,NE,home,7,7,7,3,,14.0,46.0,14,24
2018,16,2018-12-23,CHI,away,0,7,7,0,,-3.5,44.0,7,14
2018,16,2018-12-23,SF,home,0,9,0,0,,-3.5,44.0,9,9
2018,16,2018-12-23,CIN,away,0,0,0,18,,10.0,44.0,0,18
2018,16,2018-12-23,CLE,home,0,16,7,3,,10.0,44.0,16,26
2018,16,2018-12-23,GB,away,0,17,3,18,6,-3.0,47.5,17,44
2018,16,2018-12-23,NYJ,home,7,14,14,3,0,-3.0,47.5,21,38
2018,16,2018-12-23,HOU,away,0,16,0,14,,1.0,47.0,16,30
2018,16,2018-12-23,PHI,home,7,6,10,9,,1.0,47.0,13,32
2018,16,2018-12-23,JAX,away,7,0,0,10,,3.0,39.5,7,17
2018,16,2018-12-23,MIA,home,7,0,0,0,,3.0,39.5,7,7
2018,16,2018-12-23,KC,away,3,7,7,14,,-1.0,54.0,10,31
2018,16,2018-12-23,SEA,home,7,7,10,14,,-1.0,54.0,14,38
2018,16,2018-12-23,LA,away,7,14,3,7,,-14.5,43.0,21,31
2018,16,2018-12-23,ARI,home,3,6,0,0,,-14.5,43.0,9,9
2018,16,2018-12-23,MIN,away,0,14,3,10,,-6.5,41.5,14,27
2018,16,2018-12-23,DET,home,3,6,0,0,,-6.5,41.5,9,9
2018,16,2018-12-23,NYG,away,14,3,7,3,,10.0,48.5,17,27
2018,16,2018-12-23,IND,home,0,7,14,7,,10.0,48.5,7,28
2018,16,2018-12-23,PIT,away,3,11,14,0,,6.5,53.0,14,28
2018,16,2018-12-23,NO,home,7,10,7,7,,6.5,53.0,17,31
2018,16,2018-12-23,TB,away,3,10,0,7,,7.0,48.0,13,20
2018,16,2018-12-23,DAL,home,14,3,10,0,,7.0,48.0,17,27
2018,16,2018-12-24,DEN,away,0,0,7,7,,-2.5,42.5,0,14
2018,16,2018-12-24,LV,home,7,10,0,10,,-2.5,42.5,17,27
2018,17,2018-12-30,ARI,away,3,10,8,3,,15.5,39.5,13,24
2018,17,2018-12-30,SEA,home,7,7,7,6,,15.5,39.5,14,27
2018,17,2018-12-30,ATL,away,0,7,17,10,,-2.5,52.0,7,34
2018,17,2018-12-30,TB,home,7,10,3,12,,-2.5,52.0,17,32
2018,17,2018-12-30,CAR,away,13,10,7,3,,8.0,42.0,23,33
2018,17,2018-12-30,NO,home,0,0,0,14,,8.0,42.0,0,14
2018,17,2018-12-30,CHI,away,7,6,0,11,,6.0,39.5,13,24
2018,17,2018-12-30,MIN,home,0,3,7,0,,6.0,39.5,3,10
2018,17,2018-12-30,CIN,away,0,10,0,3,,14.0,45.5,10,13
2018,17,2018-12-30,PIT,home,0,3,7,6,,14.0,45.5,3,16
2018,17,2018-12-30,CLE,away,7,0,7,10,,7.0,41.0,7,24
2018,17,2018-12-30,BAL,home,10,10,3,3,,7.0,41.0,20,26
2018,17,2018-12-30,DAL,away,0,14,7,15,,7.5,38.5,14,36
2018,17,2018-12-30,NYG,home,0,7,11,17,,7.5,38.5,7,35
2018,17,2018-12-30,DET,away,7,14,3,7,,7.5,44.5,21,31
2018,17,2018-12-30,GB,home,0,0,0,0,,7.5,44.5,0,0
2018,17,2018-12-30,IND,away,7,10,7,9,,-5.0,42.5,17,33
2018,17,2018-12-30,TEN,home,0,10,7,0,,-5.0,42.5,10,17
2018,17,2018-12-30,JAX,away,3,0,0,0,,7.0,39.5,3,3
2018,17,2018-12-30,HOU,home,3,14,0,3,,7.0,39.5,17,20
2018,17,2018-12-30,LAC,away,0,7,7,9,,-7.0,43.5,7,23
2018,17,2018-12-30,DEN,home,0,3,0,6,,-7.0,43.5,3,9
2018,17,2018-12-30,MIA,away,0,14,3,0,,5.5,39.5,14,17
2018,17,2018-12-30,BUF,home,14,0,14,14,,5.5,39.5,14,42
2018,17,2018-12-30,NYJ,away,3,0,0,0,,14.0,47.0,3,3
2018,17,2018-12-30,NE,home,7,14,7,10,,14.0,47.0,21,38
2018,17,2018-12-30,LV,away,0,3,0,0,,14.5,54.0,3,3
2018,17,2018-12-30,KC,home,14,7,7,7,,14.5,54.0,21,35
2018,17,2018-12-30,PHI,away,3,7,7,7,,-6.0,43.0,10,24
2018,17,2018-12-30,WAS,home,0,0,0,0,,-6.0,43.0,0,0
2018,17,2018-12-30,SF,away,3,7,7,15,,10.5,50.5,10,32
2018,17,2018-12-30,LA,home,14,17,14,3,,10.5,50.5,31,48
2018,18,2019-01-05,IND,away,14,7,0,0,,2.0,48.5,21,21
2018,18,2019-01-05,HOU,home,0,0,0,7,,2.0,48.5,0,7
2018,18,2019-01-05,SEA,away,0,6,8,8,,2.5,43.0,6,22
2018,18,2019-01-05,DAL,home,3,7,0,14,,2.5,43.0,10,24
2018,18,2019-01-06,LAC,away,6,6,0,11,,3.0,43.0,12,23
2018,18,2019-01-06,BAL,home,0,0,3,14,,3.0,43.0,0,17
2018,18,2019-01-06,PHI,away,3,0,7,6,,6.5,42.5,3,16
2018,18,2019-01-06,CHI,home,0,6,0,9,,6.5,42.5,6,15
2018,19,2019-01-12,DAL,away,7,0,8,7,,7.5,48.0,7,22
2018,19,2019-01-12,LA,home,3,17,3,7,,7.5,48.0,20,30
2018,19,2019-01-12,IND,away,0,7,0,6,,4.0,54.5,7,13
2018,19,2019-01-12,KC,home,14,10,0,7,,4.0,54.5,24,31
2018,19,2019-01-13,LAC,away,7,0,7,14,,4.0,47.5,7,28
2018,19,2019-01-13,NE,home,14,21,3,3,,4.0,47.5,35,41
2018,19,2019-01-13,PHI,away,14,0,0,0,,8.5,52.0,14,14
2018,19,2019-01-13,NO,home,0,10,7,3,,8.5,52.0,10,20
2018,20,2019-01-20,LA,away,0,10,7,6,3,3.0,55.0,10,26
2018,20,2019-01-20,NO,home,13,0,7,3,0,3.0,55.0,13,23
2018,20,2019-01-20,NE,away,7,7,3,14,6,3.0,56.5,14,37
2018,20,2019-01-20,KC,home,0,0,7,24,0,3.0,56.5,0,31
2018,21,2019-02-03,NE,away,0,3,0,10,,-2.0,55.5,3,13
2018,21,2019-02-03,LA,home,0,0,3,0,,-2.0,55.5,0,3
2019,1,2019-09-05,GB,away,0,7,0,3,,3.5,47.0,7,10
2019,1,2019-09-05,CHI,home,3,0,0,0,,3.5,47.0,3,3
2019,1,2019-09-08,ATL,away,0,0,0,12,,3.5,47.0,0,12
2019,1,2019-09-08,MIN,home,14,7,7,0,,3.5,47.0,21,28
2019,1,2019-09-08,BAL,away,21,21,10,7,,-7.0,41.0,42,59
2019,1,2019-09-08,MIA,home,0,10,0,0,,-7.0,41.0,10,10
2019,1,2019-09-08,BUF,away,0,0,3,14,,2.5,41.0,0,17
2019,1,2019-09-08,NYJ,home,6,0,10,0,,2.5,41.0,6,16
2019,1,2019-09-08,CIN,away,3,14,0,3,,9.5,44.0,17,20
2019,1,2019-09-08,SEA,home,0,14,0,7,,9.5,44.0,14,21
2019,1,2019-09-08,DET,away,0,17,0,7,3,-2.5,45.5,17,27
2019,1,2019-09-08,ARI,home,0,3,3,18,3,-2.5,45.5,3,27
2019,1,2019-09-08,IND,away,0,6,10,8,0,6.0,44.5,6,24
2019,1,2019-09-08,LAC,home,7,10,7,0,6,6.0,44.5,17,30
2019,1,2019-09-08,KC,away,17,6,7,10,,-3.5,49.0,23,40
2019,1,2019-09-08,JAX,home,7,6,0,13,,-3.5,49.0,13,26
2019,1,2019-09-08,LA,away,0,13,10,7,,-1.5,49.5,13,30
2019,1,2019-09-08,CAR,home,0,3,10,14,,-1.5,49.5,3,27
2019,1,2019-09-08,NYG,away,7,0,3,7,,7.0,44.0,7,17
2019,1,2019-09-08,DAL,home,7,14,14,0,,7.0,44.0,21,35
2019,1,2019-09-08,PIT,away,0,0,3,0,,5.5,49.0,0,3
2019,1,2019-09-08,NE,home,7,13,10,3,,5.5,49.0,20,33
2019,1,2019-09-08,SF,away,3,3,14,11,,1.0,51.0,6,31
2019,1,2019-09-08,TB,home,0,7,7,3,,1.0,51.0,7,17
2019,1,2019-09-08,TEN,away,3,9,10,21,,5.5,44.0,12,43
2019,1,2019-09-08,CLE,home,6,0,7,0,,5.5,44.0,6,13
2019,1,2019-09-08,WAS,away,10,10,0,7,,10.5,44.0,20,27
2019,1,2019-09-08,PHI,home,0,7,14,11,,10.5,44.0,7,32
2019,1,2019-09-09,DEN,away,0,0,6,10,,-3.0,42.5,0,16
2019,1,2019-09-09,LV,home,7,7,0,10,,-3.0,42.5,14,24
2019,1,2019-09-09,HOU,away,0,14,7,7,,6.5,52.0,14,28
2019,1,2019-09-09,NO,home,0,3,14,13,,6.5,52.0,3,30
2019,2,2019-09-12,TB,away,3,7,7,3,,6.5,48.0,10,20
2019,2,2019-09-12,CAR,home,3,6,3,2,,6.5,48.0,9,14
2019,2,2019-09-15,ARI,away,3,3,3,8,,13.0,46.0,6,17
2019,2,2019-09-15,BAL,home,7,10,0,6,,13.0,46.0,17,23
2019,2,2019-09-15,BUF,away,7,14,0,7,,-1.0,44.5,21,28
2019,2,2019-09-15,NYG,home,7,0,0,7,,-1.0,44.5,7,14
2019,2,2019-09-15,CHI,away,0,6,7,3,,-3.0,41.0,6,16
2019,2,2019-09-15,DEN,home,3,0,0,11,,-3.0,41.0,3,14
2019,2,2019-09-15,DAL,away,0,14,7,10,,-6.0,46.5,14,31
2019,2,2019-09-15,WAS,home,0,7,7,7,,-6.0,46.5,7,21
2019,2,2019-09-15,IND,away,7,6,0,6,,3.0,43.5,13,19
2019,2,2019-09-15,TEN,home,0,7,10,0,,3.0,43.5,7,17
2019,2,2019-09-15,JAX,away,0,3,0,9,,7.5,43.0,3,12
2019,2,2019-09-15,HOU,home,3,3,0,7,,7.5,43.0,6,13
2019,2,2019-09-15,KC,away,0,28,0,0,,-7.0,53.5,28,28
2019,2,2019-09-15,LV,home,10,0,0,0,,-7.0,53.5,10,10
2019,2,2019-09-15,LAC,away,7,3,0,0,,-1.0,47.0,10,10
2019,2,2019-09-15,DET,home,6,0,0,7,,-1.0,47.0,6,13
2019,2,2019-09-15,MIN,away,0,10,6,0,,3.0,43.0,10,16
2019,2,2019-09-15,GB,home,14,7,0,0,,3.0,43.0,21,21
2019,2,2019-09-15,NE,away,7,6,10,20,,-18.0,48.5,13,43
2019,2,2019-09-15,MIA,home,0,0,0,0,,-18.0,48.5,0,0
2019,2,2019-09-15,NO,away,0,3,3,3,,2.0,52.5,3,9
2019,2,2019-09-15,LA,home,3,3,14,7,,2.0,52.5,6,27
2019,2,2019-09-15,PHI,away,0,6,6,8,,-1.0,53.0,6,20
2019,2,2019-09-15,ATL,home,3,7,7,7,,-1.0,53.0,10,24
2019,2,2019-09-15,SEA,away,0,7,14,7,,4.0,47.0,7,28
2019,2,2019-09-15,PIT,home,0,10,3,13,,4.0,47.0,10,26
2019,2,2019-09-15,SF,away,14,10,10,7,,1.0,46.0,24,41
2019,2,2019-09-15,CIN,home,7,3,0,7,,1.0,46.0,10,17
2019,2,2019-09-16,CLE,away,6,10,7,0,,-6.5,45.5,16,23
2019,2,2019-09-16,NYJ,home,0,3,0,0,,-6.5,45.5,3,3
2019,3,2019-09-19,TEN,away,0,0,0,7,,-1.5,38.0,0,7
2019,3,2019-09-19,JAX,home,14,0,3,3,,-1.5,38.0,14,20
2019,3,2019-09-22,ATL,away,0,3,7,14,,1.0,48.0,3,24
2019,3,2019-09-22,IND,home,10,10,0,7,,1.0,48.0,20,27
2019,3,2019-09-22,BAL,away,6,0,7,15,,4.5,52.0,6,28
2019,3,2019-09-22,KC,home,0,23,7,3,,4.5,52.0,23,33
2019,3,2019-09-22,CAR,away,0,14,14,10,,2.5,46.0,14,38
2019,3,2019-09-22,ARI,home,7,3,10,0,,2.5,46.0,10,20
2019,3,2019-09-22,CIN,away,0,0,7,10,,5.5,43.5,0,17
2019,3,2019-09-22,BUF,home,8,6,0,7,,5.5,43.5,14,21
2019,3,2019-09-22,DEN,away,0,10,6,0,,7.0,42.0,10,16
2019,3,2019-09-22,GB,home,7,10,7,3,,7.0,42.0,17,27
2019,3,2019-09-22,DET,away,7,13,0,7,,4.0,45.0,20,27
2019,3,2019-09-22,PHI,home,10,0,7,7,,4.0,45.0,10,24
2019,3,2019-09-22,HOU,away,0,7,14,6,,3.0,49.0,7,27
2019,3,2019-09-22,LAC,home,7,10,0,3,,3.0,49.0,17,20
2019,3,2019-09-22,LA,away,3,0,7,10,,-4.0,48.0,3,20
2019,3,2019-09-22,CLE,home,0,6,7,0,,-4.0,48.0,6,13
2019,3,2019-09-22,MIA,away,3,3,0,0,,22.0,46.5,6,6
2019,3,2019-09-22,DAL,home,10,0,14,7,,22.0,46.5,10,31
2019,3,2019-09-22,NO,away,7,13,7,6,,5.0,44.0,20,33
2019,3,2019-09-22,SEA,home,7,0,0,20,,5.0,44.0,7,27
2019,3,2019-09-22,NYG,away,3,7,15,7,,5.0,48.0,10,32
2019,3,2019-09-22,TB,home,12,16,0,3,,5.0,48.0,28,31
2019,3,2019-09-22,NYJ,away,0,0,7,7,,20.5,43.0,0,14
2019,3,2019-09-22,NE,home,13,7,10,0,,20.5,43.0,20,30
2019,3,2019-09-22,LV,away,0,7,0,7,,8.5,43.0,7,14
2019,3,2019-09-22,MIN,home,7,14,7,6,,8.5,43.0,21,34
2019,3,2019-09-22,PIT,away,6,0,7,7,,6.0,44.5,6,20
2019,3,2019-09-22,SF,home,0,3,14,7,,6.0,44.5,3,24
